kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531409;Ndao Nuse
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531405;Pantai Baru
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531407;Rote Barat
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531401;Rote Barat Daya
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531402;Rote Barat Laut
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531408;Rote Selatan
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531404;Rote Tengah
53;NUSA TENGGARA TIMUR;5314;KAB. ROTE NDAO;531406;Rote Timur
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532005;Hawu Mehara
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532006;Raijua
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532001;Sabu Barat
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532004;Sabu Liae
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532002;Sabu Tengah
53;NUSA TENGGARA TIMUR;5320;KAB. SABU RAIJUA;532003;Sabu Timur
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530705;Alok
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530714;Alok Barat
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530715;Alok Timur
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530711;Bola
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530720;Doreng
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530718;Hewokloang
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530719;Kangae
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530710;Kewapante
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530716;Koting
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530703;Lela
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530712;Magepanda
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530721;Mapitara
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530702;Mego
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530707;Nelle
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530704;Nita
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530701;Paga
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530706;Palue
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530708;Talibura
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530717;Tana Wawo
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530713;Waiblama
53;NUSA TENGGARA TIMUR;5307;KAB. SIKKA;530709;Waigete
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531215;Kota Waikabubak
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531218;Laboya Barat
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531212;Lamboya
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531210;Loli
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531204;Tana Righu
53;NUSA TENGGARA TIMUR;5312;KAB. SUMBA BARAT;531211;Wanokaka
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531807;Kodi
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531811;Kodi Balaghar
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531806;Kodi Bangedo
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531808;Kodi Utara
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531809;Kota Tambolaka
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531801;Loura
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531804;Wewewa Barat
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531805;Wewewa Selatan
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531810;Wewewa Tengah
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531803;Wewewa Timur
53;NUSA TENGGARA TIMUR;5318;KAB. SUMBA BARAT DAYA;531802;Wewewa Utara
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531701;Katiku Tana
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531705;Katiku Tana Selatan
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531703;Mamboro
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531704;Umbu Ratu Nggay
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531702;Umbu Ratu Nggay Barat
53;NUSA TENGGARA TIMUR;5317;KAB. SUMBA TENGAH;531706;Umbu Ratu Nggay Tengah
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531102;Haharu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531114;Kahaungu Eti
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531117;Kambata Mapambuhang
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531116;Kambera
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531120;Kanatang
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531113;Karera
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531119;Katala Hamu Lingu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531101;Kota Waingapu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531103;Lewa
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531118;Lewa Tidahu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531122;Mahu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531115;Matawai La Pawu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531121;Ngadu Ngala
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531104;Nggaha Ori Angu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531112;Paberiwai
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531110;Pahunga Lodu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531107;Pandawai
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531106;Pinu Pahar
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531109;Rindi
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531105;Tabundung
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531108;Umalulu
53;NUSA TENGGARA TIMUR;5311;KAB. SUMBA TIMUR;531111;Wulla Waijelu
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530208;Amanatun Selatan
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530209;Amanatun Utara
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530207;Amanuban Barat
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530206;Amanuban Selatan
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530205;Amanuban Tengah
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530204;Amanuban Timur
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530214;Batu Putih
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530215;Boking
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530229;Fatukopa
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530212;Fatumnasi
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530228;Fautmolo
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530210;KI'E
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530223;Kok Baun
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530219;Kolbano
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530220;Kot olin
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530201;Kota Soe
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530221;Kualin
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530211;Kuanfatu
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530227;Kuatnana
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530222;Mollo Barat
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530202;Mollo Selatan
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530230;Mollo Tengah
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530203;Mollo Utara
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530224;Noebana
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530226;Noebeba
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530232;Nunbena
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530217;Nunkolo
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530218;Oenino
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530213;Polen
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530225;Santian
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530231;Tobu
53;NUSA TENGGARA TIMUR;5302;KAB. TIMOR TENGAH SELATAN;530216;Toianas
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530307;Biboki Anleu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530324;Biboki Feotleu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530323;Biboki Moenleu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530303;Biboki Selatan
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530322;Biboki Tan Pah
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530306;Biboki Utara
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530316;Bikomi Nilulat
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530314;Bikomi Selatan
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530315;Bikomi Tengah
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530317;Bikomi Utara
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530308;Insana
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530320;Insana Barat
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530319;Insana Fafinesu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530321;Insana Tengah
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530309;Insana Utara
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530305;Kota Kefamenanu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530311;Miomaffo Tengah
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530302;Miomafo Barat
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530301;Miomafo Timur
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530312;Musi
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530313;Mutis
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530318;Naibenu
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530304;Noemuti
53;NUSA TENGGARA TIMUR;5303;KAB. TIMOR TENGAH UTARA;530310;Noemuti Timur
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537101;Alak
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537103;Kelapa Lima
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537106;Kota Lama
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537105;Kota Raja
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537102;Maulafa
53;NUSA TENGGARA TIMUR;5371;KOTA KUPANG;537104;Oebobo
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330409;Banjarmangu
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330406;Banjarnegara
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330416;Batur
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330405;Bawang
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330418;Kalibening
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330413;Karangkobar
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330408;Madukara
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330403;Mandiraja
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330420;Pagedongan
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330414;Pagentan
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330419;Pandanarum
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330415;Pejawaran
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330412;Punggelan
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330404;Purwanegara
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330402;Purworeja Klampok
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330411;Rakit
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330407;Sigaluh
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330401;Susukan
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330410;Wanadadi
33;JAWA TENGAH;3304;KAB. BANJARNEGARA;330417;Wanayasa
33;JAWA TENGAH;3302;KAB. BANYUMAS;330214;Ajibarang
33;JAWA TENGAH;3302;KAB. BANYUMAS;330211;Banyumas
33;JAWA TENGAH;3302;KAB. BANYUMAS;330222;Baturraden
33;JAWA TENGAH;3302;KAB. BANYUMAS;330217;Cilongok
33;JAWA TENGAH;3302;KAB. BANYUMAS;330215;Gumelar
33;JAWA TENGAH;3302;KAB. BANYUMAS;330203;Jatilawang
33;JAWA TENGAH;3302;KAB. BANYUMAS;330210;Kalibagor
33;JAWA TENGAH;3302;KAB. BANYUMAS;330218;Karanglewas
33;JAWA TENGAH;3302;KAB. BANYUMAS;330205;Kebasen
33;JAWA TENGAH;3302;KAB. BANYUMAS;330223;Kedungbanteng
33;JAWA TENGAH;3302;KAB. BANYUMAS;330220;Kembaran
33;JAWA TENGAH;3302;KAB. BANYUMAS;330206;Kemranjen
33;JAWA TENGAH;3302;KAB. BANYUMAS;330201;Lumbir
33;JAWA TENGAH;3302;KAB. BANYUMAS;330212;Patikraja
33;JAWA TENGAH;3302;KAB. BANYUMAS;330216;Pekuncen
33;JAWA TENGAH;3302;KAB. BANYUMAS;330213;Purwojati
33;JAWA TENGAH;3302;KAB. BANYUMAS;330225;Purwokerto Barat
33;JAWA TENGAH;3302;KAB. BANYUMAS;330224;Purwokerto Selatan
33;JAWA TENGAH;3302;KAB. BANYUMAS;330226;Purwokerto Timur
33;JAWA TENGAH;3302;KAB. BANYUMAS;330227;Purwokerto Utara
33;JAWA TENGAH;3302;KAB. BANYUMAS;330204;Rawalo
33;JAWA TENGAH;3302;KAB. BANYUMAS;330219;Sokaraja
33;JAWA TENGAH;3302;KAB. BANYUMAS;330209;Somagede
33;JAWA TENGAH;3302;KAB. BANYUMAS;330221;Sumbang
33;JAWA TENGAH;3302;KAB. BANYUMAS;330207;Sumpiuh
33;JAWA TENGAH;3302;KAB. BANYUMAS;330208;Tambak
33;JAWA TENGAH;3302;KAB. BANYUMAS;330202;Wangon
33;JAWA TENGAH;3325;KAB. BATANG;332502;Bandar
33;JAWA TENGAH;3325;KAB. BATANG;332515;Banyuputih
33;JAWA TENGAH;3325;KAB. BATANG;332511;Batang
33;JAWA TENGAH;3325;KAB. BATANG;332505;Bawang
33;JAWA TENGAH;3325;KAB. BATANG;332503;Blado
33;JAWA TENGAH;3325;KAB. BATANG;332507;Gringsing
33;JAWA TENGAH;3325;KAB. BATANG;332513;Kandeman
33;JAWA TENGAH;3325;KAB. BATANG;332508;Limpung
33;JAWA TENGAH;3325;KAB. BATANG;332514;Pecalungan
33;JAWA TENGAH;3325;KAB. BATANG;332504;Reban
33;JAWA TENGAH;3325;KAB. BATANG;332509;Subah
33;JAWA TENGAH;3325;KAB. BATANG;332506;Tersono
33;JAWA TENGAH;3325;KAB. BATANG;332510;Tulis
33;JAWA TENGAH;3325;KAB. BATANG;332512;Warungasem
33;JAWA TENGAH;3325;KAB. BATANG;332501;Wonotunggal
33;JAWA TENGAH;3316;KAB. BLORA;331611;Banjarejo
33;JAWA TENGAH;3316;KAB. BLORA;331609;Blora
33;JAWA TENGAH;3316;KAB. BLORA;331615;Bogorejo
33;JAWA TENGAH;3316;KAB. BLORA;331605;Cepu
33;JAWA TENGAH;3316;KAB. BLORA;331616;Japah
33;JAWA TENGAH;3316;KAB. BLORA;331601;Jati
33;JAWA TENGAH;3316;KAB. BLORA;331608;Jepon
33;JAWA TENGAH;3316;KAB. BLORA;331607;Jiken
33;JAWA TENGAH;3316;KAB. BLORA;331604;Kedungtuban
33;JAWA TENGAH;3316;KAB. BLORA;331603;Kradenan
33;JAWA TENGAH;3316;KAB. BLORA;331613;Kunduran
33;JAWA TENGAH;3316;KAB. BLORA;331612;Ngawen
33;JAWA TENGAH;3316;KAB. BLORA;331602;Randublatung
33;JAWA TENGAH;3316;KAB. BLORA;331606;Sambong
33;JAWA TENGAH;3316;KAB. BLORA;331614;Todanan
33;JAWA TENGAH;3316;KAB. BLORA;331610;Tunjungan
33;JAWA TENGAH;3309;KAB. BOYOLALI;330902;Ampel
33;JAWA TENGAH;3309;KAB. BOYOLALI;330916;Andong
33;JAWA TENGAH;3309;KAB. BOYOLALI;330909;Banyudono
33;JAWA TENGAH;3309;KAB. BOYOLALI;330905;Boyolali
33;JAWA TENGAH;3309;KAB. BOYOLALI;330903;Cepogo
33;JAWA TENGAH;3309;KAB. BOYOLALI;330920;Gladagsari
33;JAWA TENGAH;3309;KAB. BOYOLALI;330919;Juwangi
33;JAWA TENGAH;3309;KAB. BOYOLALI;330914;Karanggede
33;JAWA TENGAH;3309;KAB. BOYOLALI;330917;Kemusu
33;JAWA TENGAH;3309;KAB. BOYOLALI;330915;Klego
33;JAWA TENGAH;3309;KAB. BOYOLALI;330906;Mojosongo
33;JAWA TENGAH;3309;KAB. BOYOLALI;330904;Musuk
33;JAWA TENGAH;3309;KAB. BOYOLALI;330911;Ngemplak
33;JAWA TENGAH;3309;KAB. BOYOLALI;330912;Nogosari
33;JAWA TENGAH;3309;KAB. BOYOLALI;330910;Sambi
33;JAWA TENGAH;3309;KAB. BOYOLALI;330908;Sawit
33;JAWA TENGAH;3309;KAB. BOYOLALI;330901;Selo
33;JAWA TENGAH;3309;KAB. BOYOLALI;330913;Simo
33;JAWA TENGAH;3309;KAB. BOYOLALI;330921;Tamansari
33;JAWA TENGAH;3309;KAB. BOYOLALI;330907;Teras
33;JAWA TENGAH;3309;KAB. BOYOLALI;330922;Wonosamodro
33;JAWA TENGAH;3309;KAB. BOYOLALI;330918;Wonosegoro
33;JAWA TENGAH;3329;KAB. BREBES;332917;Banjarharjo
33;JAWA TENGAH;3329;KAB. BREBES;332902;Bantarkawung
33;JAWA TENGAH;3329;KAB. BREBES;332909;Brebes
33;JAWA TENGAH;3329;KAB. BREBES;332914;Bulakamba
33;JAWA TENGAH;3329;KAB. BREBES;332903;Bumiayu
33;JAWA TENGAH;3329;KAB. BREBES;332907;Jatibarang
33;JAWA TENGAH;3329;KAB. BREBES;332911;Kersana
33;JAWA TENGAH;3329;KAB. BREBES;332916;Ketanggungan
33;JAWA TENGAH;3329;KAB. BREBES;332915;Larangan
33;JAWA TENGAH;3329;KAB. BREBES;332912;Losari
33;JAWA TENGAH;3329;KAB. BREBES;332904;Paguyangan
33;JAWA TENGAH;3329;KAB. BREBES;332901;Salem
33;JAWA TENGAH;3329;KAB. BREBES;332905;Sirampog
33;JAWA TENGAH;3329;KAB. BREBES;332910;Songgom
33;JAWA TENGAH;3329;KAB. BREBES;332913;Tanjung
33;JAWA TENGAH;3329;KAB. BREBES;332906;Tonjong
33;JAWA TENGAH;3329;KAB. BREBES;332908;Wanasari
33;JAWA TENGAH;3301;KAB. CILACAP;330103;Adipala
33;JAWA TENGAH;3301;KAB. CILACAP;330120;Bantarsari
33;JAWA TENGAH;3301;KAB. CILACAP;330104;Binangun
33;JAWA TENGAH;3301;KAB. CILACAP;330121;Cilacap Selatan
33;JAWA TENGAH;3301;KAB. CILACAP;330122;Cilacap Tengah
33;JAWA TENGAH;3301;KAB. CILACAP;330123;Cilacap Utara
33;JAWA TENGAH;3301;KAB. CILACAP;330113;Cimanggu
33;JAWA TENGAH;3301;KAB. CILACAP;330118;Cipari
33;JAWA TENGAH;3301;KAB. CILACAP;330116;Dayeuhluhur
33;JAWA TENGAH;3301;KAB. CILACAP;330110;Gandrungmangu
33;JAWA TENGAH;3301;KAB. CILACAP;330108;Jeruklegi
33;JAWA TENGAH;3301;KAB. CILACAP;330124;Kampung Laut
33;JAWA TENGAH;3301;KAB. CILACAP;330112;Karangpucung
33;JAWA TENGAH;3301;KAB. CILACAP;330109;Kawunganten
33;JAWA TENGAH;3301;KAB. CILACAP;330101;Kedungreja
33;JAWA TENGAH;3301;KAB. CILACAP;330102;Kesugihan
33;JAWA TENGAH;3301;KAB. CILACAP;330106;Kroya
33;JAWA TENGAH;3301;KAB. CILACAP;330114;Majenang
33;JAWA TENGAH;3301;KAB. CILACAP;330107;Maos
33;JAWA TENGAH;3301;KAB. CILACAP;330105;Nusawungu
33;JAWA TENGAH;3301;KAB. CILACAP;330119;Patimuan
33;JAWA TENGAH;3301;KAB. CILACAP;330117;Sampang
33;JAWA TENGAH;3301;KAB. CILACAP;330111;Sidareja
33;JAWA TENGAH;3301;KAB. CILACAP;330115;Wanareja
33;JAWA TENGAH;3321;KAB. DEMAK;332112;Bonang
33;JAWA TENGAH;3321;KAB. DEMAK;332111;Demak
33;JAWA TENGAH;3321;KAB. DEMAK;332107;Dempet
33;JAWA TENGAH;3321;KAB. DEMAK;332108;Gajah
33;JAWA TENGAH;3321;KAB. DEMAK;332103;Guntur
33;JAWA TENGAH;3321;KAB. DEMAK;332109;Karanganyar
33;JAWA TENGAH;3321;KAB. DEMAK;332102;Karangawen
33;JAWA TENGAH;3321;KAB. DEMAK;332105;Karangtengah
33;JAWA TENGAH;3321;KAB. DEMAK;332114;Kebonagung
33;JAWA TENGAH;3321;KAB. DEMAK;332110;Mijen
33;JAWA TENGAH;3321;KAB. DEMAK;332101;Mranggen
33;JAWA TENGAH;3321;KAB. DEMAK;332104;Sayung
33;JAWA TENGAH;3321;KAB. DEMAK;332113;Wedung
33;JAWA TENGAH;3321;KAB. DEMAK;332106;Wonosalam
33;JAWA TENGAH;3315;KAB. GROBOGAN;331514;Brati
33;JAWA TENGAH;3315;KAB. GROBOGAN;331508;Gabus
33;JAWA TENGAH;3315;KAB. GROBOGAN;331505;Geyer
33;JAWA TENGAH;3315;KAB. GROBOGAN;331516;Godong
33;JAWA TENGAH;3315;KAB. GROBOGAN;331512;Grobogan
33;JAWA TENGAH;3315;KAB. GROBOGAN;331517;Gubug
33;JAWA TENGAH;3315;KAB. GROBOGAN;331502;Karangrayung
33;JAWA TENGAH;3315;KAB. GROBOGAN;331501;Kedungjati
33;JAWA TENGAH;3315;KAB. GROBOGAN;331515;Klambu
33;JAWA TENGAH;3315;KAB. GROBOGAN;331507;Kradenan
33;JAWA TENGAH;3315;KAB. GROBOGAN;331509;Ngaringan
33;JAWA TENGAH;3315;KAB. GROBOGAN;331503;Penawangan
33;JAWA TENGAH;3315;KAB. GROBOGAN;331506;Pulokulon
33;JAWA TENGAH;3315;KAB. GROBOGAN;331513;Purwodadi
33;JAWA TENGAH;3315;KAB. GROBOGAN;331519;Tanggungharjo
33;JAWA TENGAH;3315;KAB. GROBOGAN;331511;Tawangharjo
33;JAWA TENGAH;3315;KAB. GROBOGAN;331518;Tegowanu
33;JAWA TENGAH;3315;KAB. GROBOGAN;331504;Toroh
33;JAWA TENGAH;3315;KAB. GROBOGAN;331510;Wirosari
33;JAWA TENGAH;3320;KAB. JEPARA;332008;Bangsri
33;JAWA TENGAH;3320;KAB. JEPARA;332005;Batealit
33;JAWA TENGAH;3320;KAB. JEPARA;332016;Donorojo
33;JAWA TENGAH;3320;KAB. JEPARA;332006;Jepara
33;JAWA TENGAH;3320;KAB. JEPARA;332013;Kalinyamatan
33;JAWA TENGAH;3320;KAB. JEPARA;332010;Karimun Jawa
33;JAWA TENGAH;3320;KAB. JEPARA;332001;Kedung
33;JAWA TENGAH;3320;KAB. JEPARA;332009;Keling
33;JAWA TENGAH;3320;KAB. JEPARA;332014;Kembang
33;JAWA TENGAH;3320;KAB. JEPARA;332004;Mayong
33;JAWA TENGAH;3320;KAB. JEPARA;332007;Mlonggo
33;JAWA TENGAH;3320;KAB. JEPARA;332012;Nalumsari
33;JAWA TENGAH;3320;KAB. JEPARA;332015;Pakis Aji
33;JAWA TENGAH;3320;KAB. JEPARA;332002;Pecangaan
33;JAWA TENGAH;3320;KAB. JEPARA;332011;Tahunan
33;JAWA TENGAH;3320;KAB. JEPARA;332003;Welahan
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331312;Colomadu
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331313;Gondangrejo
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331311;Jaten
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331301;Jatipuro
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331302;Jatiyoso
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331317;Jenawi
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331304;Jumantono
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331303;Jumapolo
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331309;Karanganyar
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331308;Karangpandan
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331314;Kebakkramat
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331316;Kerjo
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331305;Matesih
33;JAWA TENGAH;3313;KAB. KARANGANYAR;331315;Mojogedang
